x,y,z,ley,antes_max,Period,valor,valor_acum
24415,24595,3195,0.44,0,3.0,-16515.488610067612,-332137.1672752855
24415,24595,3205,0.45,0,3.0,-15185.014519158523,-347322.18179444404
24415,24595,3215,0.46,0,3.0,-13854.540428249435,-361176.7222226935
24415,24595,3225,0.47,0,3.0,-12524.066337340353,-373700.78856003383
24415,24595,3235,0.48,0,3.0,-11193.592246431259,-384894.3808064651
24415,24595,3245,0.49,0,4.0,-8966.4710504747,-393860.8518569398
24415,24595,3255,0.49,0,4.0,-8966.4710504747,-402827.32290741446
24415,24595,3265,0.5,0,4.0,-7756.949149648243,-410584.2720570627
24415,24595,3275,0.5,0,4.0,-7756.949149648243,-418341.22120671096
24415,24595,3285,0.49,0,4.0,-8966.4710504747,-427307.69225718564
24415,24595,3295,0.48,0,4.0,-10175.992951301145,-437483.6852084868
24415,24595,3305,0.5,0,4.0,-7756.949149648243,-445240.63435813505
24415,24595,3315,0.47,0,5.0,-10350.468047388722,-455591.10240552376
24415,24595,3325,0.46,0,5.0,-11450.033411776392,-467041.1358173002
24415,24595,3335,0.5,0,5.0,-7051.7719542256755,-474092.90777152585
24415,24595,3345,0.58,0,5.0,1744.750960875746,-472348.1568106501
24415,24595,3355,0.52,0,5.0,-4852.641225450323,-477200.7980361004
24415,24595,3365,0.52,0,5.0,-4852.641225450323,-482053.4392615507
24415,24595,3375,0.53,0,5.0,-3753.075861062647,-485806.51512261335
24415,24595,3385,0.67,0,5.0,11640.839240364856,-474165.6758822485
24415,24595,3395,0.61,0,5.0,5043.447054038763,-469122.22882820974
24415,24595,3405,0.54,0,5.0,-2653.510496674971,-471775.7393248847
24415,24595,3415,0.54,0,5.0,-2653.510496674971,-474429.2498215597
24415,24605,3025,0.41,0,0.0,-27294.698385000018,-27294.698385000018
24415,24605,3035,0.41,0,0.0,-27294.698385000018,-54589.396770000036
24415,24605,3045,0.42,0,0.0,-25523.837370000012,-80113.23414000004
24415,24605,3055,0.42,0,0.0,-25523.837370000012,-105637.07151000005
24415,24605,3065,0.42,0,1.0,-23203.488518181828,-128840.56002818188
24415,24605,3075,0.42,0,1.0,-23203.488518181828,-152044.04854636372
24415,24605,3085,0.39,0,1.0,-28033.109468181818,-180077.15801454554
24415,24605,3095,0.39,0,1.0,-28033.109468181818,-208110.26748272736
24415,24605,3105,0.41,0,1.0,-24813.362168181833,-232923.6296509092
24415,24605,3115,0.41,0,2.0,-22557.601971074393,-255481.23162198358
24415,24605,3125,0.45,0,2.0,-16703.51597107438,-272184.747593058
24415,24605,3135,0.45,0,2.0,-16703.51597107438,-288888.2635641324
24415,24605,3145,0.43,0,2.0,-19630.55897107438,-308518.8225352068
24415,24605,3155,0.45,0,2.0,-16703.51597107438,-325222.3385062812
24415,24605,3165,0.47,0,2.0,-13776.47297107439,-338998.8114773556
24415,24605,3175,0.47,0,3.0,-12524.066337340353,-351522.87781469594
24415,24605,3185,0.43,0,3.0,-17845.96270097671,-369368.84051567264
24415,24605,3195,0.43,0,3.0,-17845.96270097671,-387214.80321664934
24415,24605,3205,0.44,0,3.0,-16515.488610067612,-403730.291826717
24415,24605,3215,0.45,0,3.0,-15185.014519158523,-418915.3063458755
24415,24605,3225,0.46,0,3.0,-13854.540428249435,-432769.84677412495
24415,24605,3235,0.47,0,3.0,-12524.066337340353,-445293.9131114653
24415,24605,3245,0.47,0,4.0,-11385.514852127595,-456679.42796359287
24415,24605,3255,0.47,0,4.0,-11385.514852127595,-468064.94281572045
24415,24605,3265,0.47,0,4.0,-11385.514852127595,-479450.45766784804
24415,24605,3275,0.47,0,4.0,-11385.514852127595,-490835.9725199756
24415,24605,3285,0.46,0,4.0,-12595.036752954033,-503431.00927292963
24415,24605,3295,0.46,0,4.0,-12595.036752954033,-516026.04602588364
24415,24605,3305,0.46,0,4.0,-12595.036752954033,-528621.0827788376
24415,24605,3315,0.45,0,5.0,-12549.598776164068,-541170.6815550018
24415,24605,3325,0.44,0,5.0,-13649.164140551744,-554819.8456955535
24415,24605,3335,0.48,0,5.0,-9250.902683001039,-564070.7483785545
24415,24605,3345,0.56,0,5.0,-454.3797678996065,-564525.1281464541
24415,24605,3355,0.5,0,5.0,-7051.7719542256755,-571576.9001006798
24415,24605,3365,0.52,0,5.0,-4852.641225450323,-576429.5413261302
24415,24605,3375,0.52,0,5.0,-4852.641225450323,-581282.1825515805
24415,24605,3385,0.66,0,5.0,10541.273875977167,-570740.9086756033
24415,24605,3395,0.61,0,5.0,5043.447054038763,-565697.4616215646
24415,24605,3405,0.54,0,5.0,-2653.510496674971,-568350.9721182395
24415,24605,3415,0.52,0,5.0,-4852.641225450323,-573203.6133436898
24415,24615,3025,0.39,0,0.0,-30836.420415,-30836.420415
24415,24615,3035,0.42,0,0.0,-25523.837370000012,-56360.25778500001
24415,24615,3045,0.41,0,0.0,-27294.698385000018,-83654.95617000002
24415,24615,3055,0.41,0,0.0,-27294.698385000018,-110949.65455500004
24415,24615,3065,0.41,0,1.0,-24813.362168181833,-135763.01672318188
24415,24615,3075,0.41,0,1.0,-24813.362168181833,-160576.3788913637
24415,24615,3085,0.38,0,1.0,-29642.983118181826,-190219.36200954553
24415,24615,3095,0.38,0,1.0,-29642.983118181826,-219862.34512772734
24415,24615,3105,0.41,0,1.0,-24813.362168181833,-244675.70729590917
24415,24615,3115,0.45,0,2.0,-16703.51597107438,-261379.22326698355
24415,24615,3125,0.44,0,2.0,-18167.037471074374,-279546.2607380579
24415,24615,3135,0.43,0,2.0,-19630.55897107438,-299176.8197091323
24415,24615,3145,0.43,0,2.0,-19630.55897107438,-318807.3786802067
24415,24615,3155,0.45,0,2.0,-16703.51597107438,-335510.8946512811
24415,24615,3165,0.46,0,2.0,-15239.99447107438,-350750.8891223555
24415,24615,3175,0.47,0,3.0,-12524.066337340353,-363274.95545969583
24415,24615,3185,0.43,0,3.0,-17845.96270097671,-381120.91816067253
24415,24615,3195,0.43,0,3.0,-17845.96270097671,-398966.88086164923
24415,24615,3205,0.44,0,3.0,-16515.488610067612,-415482.36947171687
24415,24615,3215,0.46,0,3.0,-13854.540428249435,-429336.9098999663
24415,24615,3225,0.48,0,3.0,-11193.592246431259,-440530.5021463976
24415,24615,3235,0.48,0,3.0,-11193.592246431259,-451724.0943928289
24415,24615,3245,0.48,0,4.0,-10175.992951301145,-461900.08734413004
24415,24615,3255,0.48,0,4.0,-10175.992951301145,-472076.0802954312
24415,24615,3265,0.48,0,4.0,-10175.992951301145,-482252.07324673235
24415,24615,3275,0.47,0,4.0,-11385.514852127595,-493637.58809885994
24415,24615,3285,0.47,0,4.0,-11385.514852127595,-505023.1029509875
24415,24615,3295,0.47,0,4.0,-11385.514852127595,-516408.6178031151
24415,24615,3305,0.46,0,4.0,-12595.036752954033,-529003.6545560692
24415,24615,3315,0.46,0,5.0,-11450.033411776392,-540453.6879678456
24415,24615,3325,0.5,0,5.0,-7051.7719542256755,-547505.4599220713
24415,24615,3335,0.58,0,5.0,1744.750960875746,-545760.7089611955
24415,24615,3345,0.58,0,5.0,1744.750960875746,-544015.9580003198
24415,24615,3355,0.51,0,5.0,-5952.206589837999,-549968.1645901578
24415,24615,3365,0.52,0,5.0,-4852.641225450323,-554820.8058156081
24415,24615,3375,0.67,0,5.0,11640.839240364856,-543179.9665752433
24415,24615,3385,0.61,0,5.0,5043.447054038763,-538136.5195212045
24415,24615,3395,0.54,0,5.0,-2653.510496674971,-540790.0300178794
24415,24615,3405,0.53,0,5.0,-3753.075861062647,-544543.1058789421
24415,24615,3415,0.57,0,5.0,645.1855964880697,-543897.920282454
24415,24625,3025,0.42,0,0.0,-25523.837370000012,-25523.837370000012
24415,24625,3035,0.46,0,0.0,-18440.393310000003,-43964.230680000015
24415,24625,3045,0.45,0,0.0,-20211.254325,-64175.48500500002
24415,24625,3055,0.44,0,0.0,-21982.115339999997,-86157.60034500001
24415,24625,3065,0.44,0,1.0,-19983.741218181814,-106141.34156318184
24415,24625,3075,0.44,0,1.0,-19983.741218181814,-126125.08278136366
24415,24625,3085,0.42,0,1.0,-23203.488518181828,-149328.5712995455
24415,24625,3095,0.43,0,1.0,-21593.614868181823,-170922.1861677273
24415,24625,3105,0.43,0,1.0,-21593.614868181823,-192515.80103590913
24415,24625,3115,0.47,0,2.0,-13776.47297107439,-206292.27400698353
24415,24625,3125,0.47,0,2.0,-13776.47297107439,-220068.74697805793
24415,24625,3135,0.45,0,2.0,-16703.51597107438,-236772.2629491323
24415,24625,3145,0.47,0,2.0,-13776.47297107439,-250548.7359202067
24415,24625,3155,0.48,0,2.0,-12312.951471074386,-262861.68739128107
24415,24625,3165,0.48,0,2.0,-12312.951471074386,-275174.63886235544
24415,24625,3175,0.49,0,3.0,-9863.11815552217,-285037.7570178776
24415,24625,3185,0.45,0,3.0,-15185.014519158523,-300222.7715370361
24415,24625,3195,0.45,0,3.0,-15185.014519158523,-315407.7860561946
24415,24625,3205,0.45,0,3.0,-15185.014519158523,-330592.80057535315
24415,24625,3215,0.47,0,3.0,-12524.066337340353,-343116.8669126935
24415,24625,3225,0.47,0,3.0,-12524.066337340353,-355640.9332500338
24415,24625,3235,0.47,0,3.0,-12524.066337340353,-368164.99958737416
24415,24625,3245,0.47,0,4.0,-11385.514852127595,-379550.51443950174
24415,24625,3255,0.47,0,4.0,-11385.514852127595,-390936.0292916293
24415,24625,3265,0.46,0,4.0,-12595.036752954033,-403531.06604458333
24415,24625,3275,0.46,0,4.0,-12595.036752954033,-416126.10279753734
24415,24625,3285,0.47,0,4.0,-11385.514852127595,-427511.6176496649
24415,24625,3295,0.46,0,4.0,-12595.036752954033,-440106.65440261894
24415,24625,3305,0.45,0,4.0,-13804.558653780477,-453911.2130563994
24415,24625,3315,0.44,0,5.0,-13649.164140551744,-467560.3771969512
24415,24625,3325,0.49,0,5.0,-8151.337318613364,-475711.71451556456
24415,24625,3335,0.57,0,5.0,645.1855964880697,-475066.5289190765
24415,24625,3345,0.52,0,5.0,-4852.641225450323,-479919.1701445268
24415,24625,3355,0.5,0,5.0,-7051.7719542256755,-486970.9420987525
24415,24625,3365,0.52,0,5.0,-4852.641225450323,-491823.5833242028
24415,24625,3375,0.67,0,5.0,11640.839240364856,-480182.74408383796
24415,24625,3385,0.61,0,5.0,5043.447054038763,-475139.2970297992
24415,24625,3395,0.54,0,5.0,-2653.510496674971,-477792.8075264742
24415,24625,3405,0.53,0,5.0,-3753.075861062647,-481545.8833875368
24415,24625,3415,0.58,0,5.0,1744.750960875746,-479801.13242666103
24415,24635,3025,0.5,0,0.0,-11356.949249999996,-11356.949249999996
24415,24635,3035,0.52,0,0.0,-7815.2272200000025,-19172.17647
24415,24635,3045,0.51,0,0.0,-9586.088235,-28758.264704999998
24415,24635,3055,0.51,0,0.0,-9586.088235,-38344.35294
24415,24635,3065,0.5,0,1.0,-10324.499318181814,-48668.85225818181
24415,24635,3075,0.5,0,1.0,-10324.499318181814,-58993.351576363624
24415,24635,3085,0.5,0,1.0,-10324.499318181814,-69317.85089454544
24415,24635,3095,0.5,0,1.0,-10324.499318181814,-79642.35021272725
24415,24635,3105,0.5,0,1.0,-10324.499318181814,-89966.84953090906
24415,24635,3115,0.5,0,2.0,-9385.908471074375,-99352.75800198344
24415,24635,3125,0.49,0,2.0,-10849.429971074389,-110202.18797305784
24415,24635,3135,0.47,0,2.0,-13776.47297107439,-123978.66094413222
24415,24635,3145,0.48,0,2.0,-12312.951471074386,-136291.61241520662
24415,24635,3155,0.49,0,2.0,-10849.429971074389,-147141.042386281
24415,24635,3165,0.5,0,2.0,-9385.908471074375,-156526.95085735538
24415,24635,3175,0.47,0,3.0,-12524.066337340353,-169051.01719469574
24415,24635,3185,0.46,0,3.0,-13854.540428249435,-182905.55762294517
24415,24635,3195,0.47,0,3.0,-12524.066337340353,-195429.62396028553
24415,24635,3205,0.46,0,3.0,-13854.540428249435,-209284.16438853496
24415,24635,3215,0.47,0,3.0,-12524.066337340353,-221808.23072587533
24415,24635,3225,0.44,0,3.0,-16515.488610067612,-238323.71933594294
24415,24635,3235,0.43,0,3.0,-17845.96270097671,-256169.68203691964
24415,24635,3245,0.43,0,4.0,-16223.602455433373,-272393.28449235304
24415,24635,3255,0.43,0,4.0,-16223.602455433373,-288616.88694778644
24415,24635,3265,0.43,0,4.0,-16223.602455433373,-304840.48940321984
24415,24635,3275,0.42,0,4.0,-17433.12435625982,-322273.61375947966
24415,24635,3285,0.42,0,4.0,-17433.12435625982,-339706.7381157395
24415,24635,3295,0.41,0,4.0,-18642.64625708627,-358349.38437282573
24415,24635,3305,0.41,0,4.0,-18642.64625708627,-376992.030629912
24415,24635,3315,0.46,0,5.0,-11450.033411776392,-388442.0640416884
24415,24635,3325,0.54,0,5.0,-2653.510496674971,-391095.5745383634
24415,24635,3335,0.55,0,5.0,-1553.9451322872828,-392649.51967065065
24415,24635,3345,0.5,0,5.0,-7051.7719542256755,-399701.2916248763
24415,24635,3355,0.5,0,5.0,-7051.7719542256755,-406753.063579102
24415,24635,3365,0.65,0,5.0,9441.708511589492,-397311.3550675125
24415,24635,3375,0.65,0,5.0,9441.708511589492,-387869.646555923
24415,24635,3385,0.52,0,5.0,-4852.641225450323,-392722.2877813733
24415,24635,3395,0.51,0,5.0,-5952.206589837999,-398674.49437121133
24415,24635,3405,0.51,0,5.0,-5952.206589837999,-404626.70096104936
24415,24635,3415,0.56,0,5.0,-454.3797678996065,-405081.080728949
24415,24645,3025,0.49,0,0.0,-13127.810265000013,-13127.810265000013
24415,24645,3035,0.51,0,0.0,-9586.088235,-22713.89850000001
24415,24645,3045,0.5,0,0.0,-11356.949249999996,-34070.84775000001
24415,24645,3055,0.5,0,0.0,-11356.949249999996,-45427.797000000006
24415,24645,3065,0.51,0,1.0,-8714.625668181818,-54142.422668181825
24415,24645,3075,0.52,0,1.0,-7104.75201818182,-61247.17468636364
24415,24645,3085,0.5,0,1.0,-10324.499318181814,-71571.67400454546
24415,24645,3095,0.5,0,1.0,-10324.499318181814,-81896.17332272728
24415,24645,3105,0.5,0,1.0,-10324.499318181814,-92220.67264090909
24415,24645,3115,0.5,0,2.0,-9385.908471074375,-101606.58111198347
24415,24645,3125,0.5,0,2.0,-9385.908471074375,-110992.48958305785
24415,24645,3135,0.51,0,2.0,-7922.386971074378,-118914.87655413222
24415,24645,3145,0.51,0,2.0,-7922.386971074378,-126837.2635252066
24415,24645,3155,0.51,0,2.0,-7922.386971074378,-134759.65049628098
24415,24645,3165,0.53,0,2.0,-4995.343971074384,-139754.99446735537
24415,24645,3175,0.49,0,3.0,-9863.11815552217,-149618.11262287752
24415,24645,3185,0.49,0,3.0,-9863.11815552217,-159481.23077839968
24415,24645,3195,0.47,0,3.0,-12524.066337340353,-172005.29711574005
24415,24645,3205,0.47,0,3.0,-12524.066337340353,-184529.3634530804
24415,24645,3215,0.47,0,3.0,-12524.066337340353,-197053.42979042078
24415,24645,3225,0.44,0,3.0,-16515.488610067612,-213568.9184004884
24415,24645,3235,0.43,0,3.0,-17845.96270097671,-231414.8811014651
24415,24645,3245,0.43,0,4.0,-16223.602455433373,-247638.48355689846
24415,24645,3255,0.43,0,4.0,-16223.602455433373,-263862.0860123318
24415,24645,3265,0.42,0,4.0,-17433.12435625982,-281295.21036859165
24415,24645,3275,0.42,0,4.0,-17433.12435625982,-298728.3347248515
24415,24645,3285,0.42,0,4.0,-17433.12435625982,-316161.4590811113
24415,24645,3295,0.41,0,4.0,-18642.64625708627,-334804.10533819755
24415,24645,3305,0.4,0,4.0,-19852.16815791271,-354656.2734961103
24415,24645,3315,0.46,0,5.0,-11450.033411776392,-366106.3069078867
24415,24645,3325,0.55,0,5.0,-1553.9451322872828,-367660.252040174
24415,24645,3335,0.55,0,5.0,-1553.9451322872828,-369214.19717246125
24415,24645,3345,0.5,0,5.0,-7051.7719542256755,-376265.9691266869
24415,24645,3355,0.5,0,5.0,-7051.7719542256755,-383317.7410809126
24415,24645,3365,0.66,0,5.0,10541.273875977167,-372776.46720493544
24415,24645,3375,0.6,0,5.0,3943.8816896511103,-368832.5855152843
24415,24645,3385,0.52,0,5.0,-4852.641225450323,-373685.22674073465
24415,24645,3395,0.51,0,5.0,-5952.206589837999,-379637.4333305727
24415,24645,3405,0.56,0,5.0,-454.3797678996065,-380091.8130984723
24415,24645,3415,0.56,0,5.0,-454.3797678996065,-380546.19286637194
24415,24655,3025,0.5,0,0.0,-11356.949249999996,-11356.949249999996
24415,24655,3035,0.5,0,0.0,-11356.949249999996,-22713.898499999992
24415,24655,3045,0.5,0,0.0,-11356.949249999996,-34070.847749999986
24415,24655,3055,0.5,0,0.0,-11356.949249999996,-45427.796999999984
24415,24655,3065,0.5,0,1.0,-10324.499318181814,-55752.2963181818
24415,24655,3075,0.5,0,1.0,-10324.499318181814,-66076.79563636362
24415,24655,3085,0.5,0,1.0,-10324.499318181814,-76401.29495454543
24415,24655,3095,0.5,0,1.0,-10324.499318181814,-86725.79427272725
24415,24655,3105,0.5,0,1.0,-10324.499318181814,-97050.29359090906
24415,24655,3115,0.5,0,2.0,-9385.908471074375,-106436.20206198344
24415,24655,3125,0.5,0,2.0,-9385.908471074375,-115822.11053305781
24415,24655,3135,0.5,0,2.0,-9385.908471074375,-125208.01900413219
24415,24655,3145,0.49,0,2.0,-10849.429971074389,-136057.4489752066
24415,24655,3155,0.49,0,2.0,-10849.429971074389,-146906.87894628098
24415,24655,3165,0.52,0,2.0,-6458.865471074381,-153365.74441735537
24415,24655,3175,0.48,0,3.0,-11193.592246431259,-164559.3366637866
24415,24655,3185,0.47,0,3.0,-12524.066337340353,-177083.40300112698
24415,24655,3195,0.45,0,3.0,-15185.014519158523,-192268.4175202855
24415,24655,3205,0.45,0,3.0,-15185.014519158523,-207453.43203944401
24415,24655,3215,0.42,0,3.0,-19176.436791885804,-226629.8688313298
24415,24655,3225,0.41,0,3.0,-20506.9108827949,-247136.7797141247
24415,24655,3235,0.4,0,3.0,-21837.384973703978,-268974.1646878287
24415,24655,3245,0.38,0,4.0,-22271.211959565604,-291245.37664739427
24415,24655,3255,0.37,0,4.0,-23480.733860392047,-314726.11050778633
24415,24655,3265,0.37,0,4.0,-23480.733860392047,-338206.8443681784
24415,24655,3275,0.37,0,4.0,-23480.733860392047,-361687.57822857046
24415,24655,3285,0.37,0,4.0,-23480.733860392047,-385168.3120889625
24415,24655,3295,0.37,0,4.0,-23480.733860392047,-408649.0459493546
24415,24655,3305,0.37,0,4.0,-23480.733860392047,-432129.77980974666
24415,24655,3315,0.43,0,5.0,-14748.729504939427,-446878.50931468606
24415,24655,3325,0.52,0,5.0,-4852.641225450323,-451731.1505401364
24415,24655,3335,0.46,0,5.0,-11450.033411776392,-463181.1839519128
24415,24655,3345,0.48,0,5.0,-9250.902683001039,-472432.0866349138
24415,24655,3355,0.47,0,5.0,-10350.468047388722,-482782.5546823025
24415,24655,3365,0.64,0,5.0,8342.143147201803,-474440.4115351007
24415,24655,3375,0.57,0,5.0,645.1855964880697,-473795.22593861265
24415,24655,3385,0.5,0,5.0,-7051.7719542256755,-480846.9978928383
24415,24655,3395,0.49,0,5.0,-8151.337318613364,-488998.3352114517
24415,24655,3405,0.54,0,5.0,-2653.510496674971,-491651.84570812667
24415,24655,3415,0.4,0,5.0,-18047.42559810246,-509699.2713062291
24415,24665,3025,0.53,0,0.0,-6044.366205000006,-6044.366205000006
24415,24665,3035,0.51,0,0.0,-9586.088235,-15630.454440000005
24415,24665,3045,0.51,0,0.0,-9586.088235,-25216.542675000004
24415,24665,3055,0.51,0,0.0,-9586.088235,-34802.63091000001
24415,24665,3065,0.51,0,1.0,-8714.625668181818,-43517.25657818183
24415,24665,3075,0.5,0,1.0,-10324.499318181814,-53841.75589636364
24415,24665,3085,0.48,0,1.0,-13544.246618181825,-67386.00251454547
24415,24665,3095,0.48,0,1.0,-13544.246618181825,-80930.2491327273
24415,24665,3105,0.48,0,1.0,-13544.246618181825,-94474.49575090913
24415,24665,3115,0.48,0,2.0,-12312.951471074386,-106787.44722198352
24415,24665,3125,0.48,0,2.0,-12312.951471074386,-119100.3986930579
24415,24665,3135,0.48,0,2.0,-12312.951471074386,-131413.35016413228
24415,24665,3145,0.48,0,2.0,-12312.951471074386,-143726.30163520668
24415,24665,3155,0.51,0,2.0,-7922.386971074378,-151648.68860628107
24415,24665,3165,0.48,0,2.0,-12312.951471074386,-163961.64007735546
24415,24665,3175,0.48,0,3.0,-11193.592246431259,-175155.2323237867
24415,24665,3185,0.48,0,3.0,-11193.592246431259,-186348.82457021796
24415,24665,3195,0.46,0,3.0,-13854.540428249435,-200203.36499846738
24415,24665,3205,0.46,0,3.0,-13854.540428249435,-214057.9054267168
24415,24665,3215,0.44,0,3.0,-16515.488610067612,-230573.39403678442
24415,24665,3225,0.43,0,3.0,-17845.96270097671,-248419.35673776112
24415,24665,3235,0.41,0,3.0,-20506.9108827949,-268926.267620556
24415,24665,3245,0.4,0,4.0,-19852.16815791271,-288778.43577846873
24415,24665,3255,0.4,0,4.0,-19852.16815791271,-308630.60393638146
24415,24665,3265,0.4,0,4.0,-19852.16815791271,-328482.7720942942
24415,24665,3275,0.4,0,4.0,-19852.16815791271,-348334.9402522069
24415,24665,3285,0.4,0,4.0,-19852.16815791271,-368187.10841011966
24415,24665,3295,0.4,0,4.0,-19852.16815791271,-388039.2765680324
24415,24665,3305,0.46,0,4.0,-12595.036752954033,-400634.3133209864
24415,24665,3315,0.55,0,5.0,-1553.9451322872828,-402188.2584532737
24415,24665,3325,0.55,0,5.0,-1553.9451322872828,-403742.20358556096
24415,24665,3335,0.49,0,5.0,-8151.337318613364,-411893.5409041743
24415,24665,3345,0.5,0,5.0,-7051.7719542256755,-418945.3128584
24415,24665,3355,0.67,0,5.0,11640.839240364856,-407304.47361803515
24415,24665,3365,0.6,0,5.0,3943.8816896511103,-403360.59192838403
24415,24665,3375,0.54,0,5.0,-2653.510496674971,-406014.102425059
24415,24665,3385,0.54,0,5.0,-2653.510496674971,-408667.612921734
24415,24665,3395,0.54,0,5.0,-2653.510496674971,-411321.12341840897
24415,24665,3405,0.59,0,5.0,2844.316325263422,-408476.80709314556
24415,24665,3415,0.44,0,5.0,-13649.164140551744,-422125.9712336973
24415,24675,3025,0.49,0,0.0,-13127.810265000013,-13127.810265000013
24415,24675,3035,0.48,0,0.0,-14898.67128000001,-28026.481545000024
24415,24675,3045,0.48,0,0.0,-14898.67128000001,-42925.152825000034
24415,24675,3055,0.48,0,0.0,-14898.67128000001,-57823.82410500004
24415,24675,3065,0.5,0,1.0,-10324.499318181814,-68148.32342318186
24415,24675,3075,0.49,0,1.0,-11934.37296818183,-80082.69639136369
24415,24675,3085,0.49,0,1.0,-11934.37296818183,-92017.06935954551
24415,24675,3095,0.49,0,1.0,-11934.37296818183,-103951.44232772733
24415,24675,3105,0.5,0,1.0,-10324.499318181814,-114275.94164590914
24415,24675,3115,0.5,0,2.0,-9385.908471074375,-123661.85011698352
24415,24675,3125,0.5,0,2.0,-9385.908471074375,-133047.75858805788
24415,24675,3135,0.5,0,2.0,-9385.908471074375,-142433.66705913225
24415,24675,3145,0.5,0,2.0,-9385.908471074375,-151819.5755302066
24415,24675,3155,0.5,0,2.0,-9385.908471074375,-161205.48400128097
24415,24675,3165,0.5,0,2.0,-9385.908471074375,-170591.39247235534
24415,24675,3175,0.5,0,3.0,-8532.644064613067,-179124.0365369684
24415,24675,3185,0.48,0,3.0,-11193.592246431259,-190317.62878339965
24415,24675,3195,0.48,0,3.0,-11193.592246431259,-201511.2210298309
24415,24675,3205,0.47,0,3.0,-12524.066337340353,-214035.28736717126
24415,24675,3215,0.45,0,3.0,-15185.014519158523,-229220.30188632978
24415,24675,3225,0.45,0,3.0,-15185.014519158523,-244405.3164054883
24415,24675,3235,0.43,0,3.0,-17845.96270097671,-262251.279106465
24415,24675,3245,0.43,0,4.0,-16223.602455433373,-278474.8815618984
24415,24675,3255,0.43,0,4.0,-16223.602455433373,-294698.4840173318
24415,24675,3265,0.43,0,4.0,-16223.602455433373,-310922.0864727652
24415,24675,3275,0.43,0,4.0,-16223.602455433373,-327145.6889281986
24415,24675,3285,0.43,0,4.0,-16223.602455433373,-343369.291383632
24415,24675,3295,0.43,0,4.0,-16223.602455433373,-359592.8938390654
24415,24675,3305,0.49,0,4.0,-8966.4710504747,-368559.36488954007
24415,24675,3315,0.59,0,5.0,2844.316325263422,-365715.04856427666
24415,24675,3325,0.52,0,5.0,-4852.641225450323,-370567.689789727
24415,24675,3335,0.53,0,5.0,-3753.075861062647,-374320.7656507896
24415,24675,3345,0.54,0,5.0,-2653.510496674971,-376974.2761474646
24415,24675,3355,0.69,0,5.0,13839.969969140197,-363134.3061783244
24415,24675,3365,0.65,0,5.0,9441.708511589492,-353692.5976667349
24415,24675,3375,0.58,0,5.0,1744.750960875746,-351947.8467058591
24415,24675,3385,0.58,0,5.0,1744.750960875746,-350203.09574498335
24415,24675,3395,0.63,0,5.0,7242.577782814127,-342960.51796216925
24415,24675,3405,0.47,0,5.0,-10350.468047388722,-353310.98600955796
24415,24675,3415,0.47,0,5.0,-10350.468047388722,-363661.4540569467
24415,24685,3025,0.52,0,0.0,-7815.2272200000025,-7815.2272200000025
24415,24685,3035,0.52,0,0.0,-7815.2272200000025,-15630.454440000005
24415,24685,3045,0.52,0,0.0,-7815.2272200000025,-23445.68166000001
24415,24685,3055,0.53,0,0.0,-6044.366205000006,-29490.047865000015
24415,24685,3065,0.53,0,1.0,-5494.878368181823,-34984.92623318184
24415,24685,3075,0.53,0,1.0,-5494.878368181823,-40479.80460136366
24415,24685,3085,0.53,0,1.0,-5494.878368181823,-45974.68296954549
24415,24685,3095,0.56,0,1.0,-665.257418181814,-46639.9403877273
24415,24685,3105,0.56,0,1.0,-665.257418181814,-47305.19780590911
24415,24685,3115,0.56,0,2.0,-604.7794710743764,-47909.97727698349
24415,24685,3125,0.56,0,2.0,-604.7794710743764,-48514.756748057865
24415,24685,3135,0.56,0,2.0,-604.7794710743764,-49119.53621913224
24415,24685,3145,0.56,0,2.0,-604.7794710743764,-49724.31569020662
24415,24685,3155,0.56,0,2.0,-604.7794710743764,-50329.095161280995
24415,24685,3165,0.56,0,2.0,-604.7794710743764,-50933.87463235537
24415,24685,3175,0.56,0,3.0,-549.7995191585239,-51483.67415151389
24415,24685,3185,0.55,0,3.0,-1880.2736100676123,-53363.947761581505
24415,24685,3195,0.54,0,3.0,-3210.747700976715,-56574.69546255822
24415,24685,3205,0.51,0,3.0,-7202.169973703979,-63776.865436262204
24415,24685,3215,0.52,0,3.0,-5871.695882794891,-69648.5613190571
24415,24685,3225,0.51,0,3.0,-7202.169973703979,-76850.73129276108
24415,24685,3235,0.51,0,3.0,-7202.169973703979,-84052.90126646505
24415,24685,3245,0.51,0,4.0,-6547.427248821799,-90600.32851528685
24415,24685,3255,0.5,0,4.0,-7756.949149648243,-98357.27766493509
24415,24685,3265,0.5,0,4.0,-7756.949149648243,-106114.22681458332
24415,24685,3275,0.5,0,4.0,-7756.949149648243,-113871.17596423156
24415,24685,3285,0.5,0,4.0,-7756.949149648243,-121628.1251138798
24415,24685,3295,0.5,0,4.0,-7756.949149648243,-129385.07426352803
24415,24685,3305,0.5,0,4.0,-7756.949149648243,-137142.02341317627
24415,24685,3315,0.6,0,5.0,3943.8816896511103,-133198.14172352516
24415,24685,3325,0.53,0,5.0,-3753.075861062647,-136951.2175845878
24415,24685,3335,0.54,0,5.0,-2653.510496674971,-139604.7280812628
24415,24685,3345,0.54,0,5.0,-2653.510496674971,-142258.23857793777
24415,24685,3355,0.69,0,5.0,13839.969969140197,-128418.26860879757
24415,24685,3365,0.64,0,5.0,8342.143147201803,-120076.12546159577
24415,24685,3375,0.58,0,5.0,1744.750960875746,-118331.37450072003
